// This file is generated automatically. All manually added changes will be removed when running the Converter.
// Map 020-1: Tulimshar mobs
020-1,165,77,14,12	monster	Maggot	1026,6,5000,10000
020-1,222,172,54,18	monster	Maggot	1026,15,5000,10000
020-1,282,114,12,39	monster	Maggot	1026,5,5000,10000
020-1,175,209,128,38	monster	Desert Scorpion	1078,15,12000,36000
020-1,59,158,18,26	monster	Desert Scorpion	1078,5,12000,36000
020-1,92,189,58,56	monster	Desert Snake	1077,8,18000,72000
020-1,60,174,23,29	monster	Black Slime	1079,4,8500,36000
020-1,188,216,84,32	monster	Maggot	1026,20,5000,10000
020-1,167,81,21,11	monster	Brotherhood Fighter	1081,3,6000,18000
020-1,279,96,13,15	monster	Legion Swordswoman	1066,3,6000,18000
020-1,74,185,23,46	monster	Yellow Slime	1073,6,13500,60000
020-1,254,226,44,30	monster	Desert Snake	1077,4,18000,36000
020-1,277,248,18,10	monster	Thief Slime	1105,3,11500,45000
020-1,126,200,45,11	monster	Giant Maggot	1076,2,36000,120000
020-1,70,73,10,16	monster	Giant Maggot	1076,2,36000,120000
020-1,70,87,14,16	monster	Maggot	1026,6,5000,10000
020-1,70,74,7,10	monster	Thief Slime	1105,1,11500,45000
020-1,103,187,58,57	monster	Fire Goblin	1080,10,8000,50000
020-1,74,95,0,0	monster	Manana Tree	1017,1,420000,240000
020-1,157,130,123,35	monster	Tortuga	1004,20,35000,120000
020-1,43,180,4,22	monster	Blub	1008,1,60000,120000
020-1,282,249,12,7	monster	Blub	1008,1,60000,120000
020-1,114,119,54,62	monster	Little Blub	1007,12,25000,120000
020-1,294,95,0,0	monster	Crocotree	1010,1,420000,240000
020-1,274,105,0,0	monster	Crocotree	1010,1,420000,240000
020-1,278,125,0,0	monster	Crocotree	1010,1,420000,240000
020-1,259,146,0,0	monster	Crocotree	1010,1,420000,240000
020-1,289,144,0,0	monster	Crocotree	1010,1,420000,240000
020-1,246,160,0,0	monster	Crocotree	1010,1,420000,240000
020-1,215,184,0,0	monster	Crocotree	1010,1,420000,240000
020-1,194,175,0,0	monster	Crocotree	1010,1,420000,240000
020-1,187,157,0,0	monster	Crocotree	1010,1,420000,240000
020-1,172,154,0,0	monster	Crocotree	1010,1,420000,240000
020-1,140,133,0,0	monster	Crocotree	1010,1,420000,240000
020-1,176,137,0,0	monster	Crocotree	1010,1,420000,240000
020-1,156,84,0,0	monster	Crocotree	1010,1,420000,240000
020-1,142,77,0,0	monster	Crocotree	1010,1,420000,240000
020-1,104,183,0,0	monster	Crocotree	1010,1,420000,240000
020-1,80,194,0,0	monster	Crocotree	1010,1,420000,240000
020-1,50,188,0,0	monster	Crocotree	1010,1,420000,240000
020-1,49,169,0,0	monster	Crocotree	1010,1,420000,240000
020-1,71,166,0,0	monster	Crocotree	1010,1,420000,240000
020-1,80,154,0,0	monster	Crocotree	1010,1,420000,240000
020-1,90,138,0,0	monster	Crocotree	1010,1,420000,240000
020-1,67,142,0,0	monster	Crocotree	1010,1,420000,240000
020-1,40,139,0,0	monster	Crocotree	1010,1,420000,240000
020-1,39,125,0,0	monster	Crocotree	1010,1,420000,240000
020-1,77,124,0,0	monster	Crocotree	1010,1,420000,240000
020-1,89,97,0,0	monster	Crocotree	1010,1,420000,240000
020-1,63,83,0,0	monster	Crocotree	1010,1,420000,240000
020-1,55,96,0,0	monster	Crocotree	1010,1,420000,240000
020-1,66,64,0,0	monster	Crocotree	1010,1,420000,240000
020-1,291,254,0,0	monster	Crocotree	1010,1,420000,240000
020-1,285,246,0,0	monster	Crocotree	1010,1,420000,240000
020-1,116,251,23,3	monster	Mister Prickel	1085,1,100000,200000
020-1,64,88,6,6	monster	Mister Prickel	1085,1,100000,200000
020-1,268,249,9,3	monster	Mister Prickel	1085,1,100000,200000
020-1,70,132,13,12	monster	Fire Wisp	1115,3,10000,60000
020-1,70,86,12,10	monster	Water Wisp	1116,1,10000,60000
020-1,244,236,47,21	monster	Serqet	1119,2,12000,60000
020-1,228,222,50,19	monster	Fire Goblin	1080,5,8000,50000
